datetime,data
27-03-2021 16:48:13,"3.95,7.15,0.02,0.08,22.66,8.52,0.01,0.06,13.94,73.1,1.17,5.3,10.84,18.15,1.46,3.53"
27-03-2021 16:48:15,"0.94,0.12,4.23,10.22,0.7,0.07,30.57,12.39,3.91,46.1,0.94,5.3,7.78,16.89,1.83,3.52"
27-03-2021 16:48:17,"0.99,0.03,6.55,7.9,0.39,0.06,28.51,8.31,3.88,46.86,0.97,5.31,8.21,12.99,1.78,3.49"
27-03-2021 16:48:18,"1.0,0.04,10.91,17.29,0.51,0.06,49.77,12.63,3.51,4.68,1.0,5.31,6.84,3.22,1.72,3.5"
27-03-2021 16:48:20,"0.98,0.07,0.06,0.09,0.41,0.07,0.03,0.08,3.53,0.27,1.08,5.32,6.5,0.37,1.79,3.52"
27-03-2021 16:48:22,"0.91,0.06,0.05,0.05,0.6,0.07,0.03,0.07,3.56,0.34,0.88,5.33,6.53,0.3,1.16,3.5"
27-03-2021 16:48:24,"0.89,0.12,0.03,0.02,0.38,0.07,0.03,0.06,3.56,0.3,0.71,5.32,6.55,0.28,1.04,3.54"
27-03-2021 16:48:25,"0.83,0.04,0.04,0.02,0.35,0.07,0.02,0.06,3.57,0.26,0.76,5.33,6.56,0.25,1.15,3.5"
27-03-2021 16:48:27,"0.81,0.04,0.01,0.06,0.62,0.08,0.02,0.06,3.58,0.23,1.09,5.32,6.57,0.34,0.95,3.53"
27-03-2021 16:48:28,"0.82,0.04,0.01,0.06,0.63,0.09,0.01,0.05,3.58,0.3,0.88,5.33,6.58,0.34,1.14,3.5"
27-03-2021 16:48:30,"0.8,0.09,0.74,18.09,0.47,0.07,0.1,6.73,3.58,0.24,1.03,5.34,6.58,0.38,1.55,3.58"
27-03-2021 16:48:32,"0.11,0.68,6.05,7.91,119.3,55.22,2.01,0.44,3.59,0.25,1.01,5.33,6.6,0.38,1.38,3.65"
27-03-2021 16:48:33,"0.46,0.02,0.03,0.17,68.62,3.98,0.0,0.11,3.6,0.3,0.98,5.33,6.61,0.32,1.24,3.62"
27-03-2021 16:48:35,"0.38,0.01,0.04,0.09,0.56,0.01,0.01,0.09,3.58,0.28,1.11,5.33,6.62,0.29,1.55,3.65"
27-03-2021 16:48:37,"0.33,0.01,0.02,0.08,0.53,0.03,0.01,0.09,3.6,0.24,0.99,5.33,6.62,0.29,1.18,3.58"
27-03-2021 16:48:38,"0.3,0.09,0.0,0.06,0.29,0.05,0.0,0.09,3.59,0.28,0.98,5.32,6.62,0.35,1.26,3.62"
27-03-2021 16:48:40,"6.86,0.03,0.82,0.07,158.14,38.48,0.06,0.09,3.6,0.29,0.94,5.32,6.63,0.33,1.1,3.67"
27-03-2021 16:48:41,"2.49,0.0,65.44,39.96,65.83,35.26,1.12,0.28,3.61,0.32,0.96,5.33,6.63,0.3,1.1,3.65"
27-03-2021 16:48:43,"0.16,0.03,0.1,0.21,0.42,0.01,0.03,0.04,3.6,0.43,0.97,5.32,6.64,0.3,1.3,3.59"
27-03-2021 16:48:45,"0.15,0.05,0.08,0.09,0.44,0.0,0.02,0.04,3.61,0.25,1.05,5.33,6.65,0.34,1.54,3.61"
27-03-2021 16:48:46,"0.18,0.02,0.08,0.07,0.36,0.0,0.01,0.05,3.6,0.25,1.05,5.33,6.65,0.28,1.31,3.63"
27-03-2021 16:48:48,"0.18,0.04,0.07,0.04,0.63,0.01,0.01,0.05,3.6,0.24,1.21,5.33,6.65,0.32,1.74,3.68"
27-03-2021 16:48:49,"0.15,0.01,0.06,3.4,0.58,0.02,5.78,31.74,3.59,0.26,1.08,5.33,6.65,0.32,1.56,3.68"
27-03-2021 16:48:51,"0.22,0.02,0.09,0.1,0.45,0.01,0.53,0.08,2.29,31.29,1.03,5.33,7.85,23.89,1.64,3.63"
27-03-2021 16:48:52,"0.22,0.02,0.06,0.02,0.54,0.01,0.02,0.05,3.87,0.19,0.9,5.33,6.63,1.45,1.26,3.67"
27-03-2021 16:48:54,"0.2,0.01,0.04,0.02,0.35,0.0,0.02,0.06,3.8,0.19,1.12,5.33,6.65,0.34,1.19,3.65"
27-03-2021 16:48:56,"0.1,0.06,0.04,0.04,0.25,0.35,0.02,0.06,0.68,0.06,1.0,5.33,6.93,0.59,2.17,3.67"
27-03-2021 16:48:57,"0.16,0.01,0.03,0.03,0.18,2.55,0.01,0.06,0.02,0.08,1.11,5.33,2.12,0.4,2.07,3.63"
27-03-2021 16:48:59,"0.13,0.05,0.06,0.0,0.29,3.53,0.01,0.06,0.47,7.41,1.04,5.32,0.49,0.08,1.36,3.69"
27-03-2021 16:49:01,"0.08,0.03,0.03,0.07,0.29,3.62,0.01,0.06,0.45,7.46,1.12,5.32,0.41,0.11,1.68,3.69"
27-03-2021 16:49:02,"0.1,0.02,0.03,0.06,0.36,3.63,0.01,0.06,0.45,7.41,1.21,5.32,0.39,0.15,1.79,3.64"
27-03-2021 16:49:05,"0.06,0.01,0.03,0.09,0.35,3.67,0.01,0.06,0.46,4.69,1.07,5.33,0.38,0.19,1.7,3.62"
27-03-2021 16:49:06,"0.07,0.05,0.04,0.09,0.36,3.68,0.01,0.06,17.72,6.01,1.26,5.33,80.98,0.12,1.99,3.68"
27-03-2021 16:49:08,"0.05,0.05,0.03,0.1,0.4,3.69,0.0,0.06,5.11,8.73,314.8,4.51,28.96,7.13,1344.48,2.09"
27-03-2021 16:49:10,"0.07,0.1,0.03,0.09,0.37,3.71,0.0,0.06,5.66,8.68,354.16,5.11,35.79,7.54,842.62,3.44"
27-03-2021 16:49:12,"1.82,0.01,0.03,0.15,0.32,3.74,0.0,0.06,5.71,8.58,349.44,5.1,37.03,7.61,849.91,3.29"
27-03-2021 16:49:14,"0.04,0.07,0.04,0.1,0.42,3.76,0.0,0.06,5.87,8.58,358.01,5.09,36.29,7.5,882.07,3.16"
27-03-2021 16:49:15,"0.02,0.05,0.03,0.11,0.27,3.75,0.0,0.06,7.05,8.61,319.61,5.58,44.83,8.04,646.54,5.78"
27-03-2021 16:49:17,"0.01,0.05,0.05,0.09,0.22,3.79,0.0,0.05,9.2,8.67,332.84,6.4,52.73,8.07,296.71,9.01"
27-03-2021 16:49:19,"0.0,0.03,0.04,0.13,0.47,4.22,0.01,0.06,17.88,8.0,131.93,5.98,87.81,7.73,14.14,5.64"
27-03-2021 16:49:20,"145.22,5.64,0.02,0.1,231.42,25.58,0.01,0.06,0.51,7.37,0.66,5.32,0.44,0.06,0.49,3.6"
27-03-2021 16:49:22,"186.47,15.01,0.03,0.1,69.73,32.76,0.0,0.06,0.51,7.26,0.66,5.33,0.4,0.12,2.15,3.66"
27-03-2021 16:49:24,"260.03,11.17,0.03,0.12,55.43,21.5,0.01,0.06,0.52,7.22,0.52,5.33,0.41,0.14,2.37,3.72"
27-03-2021 16:49:25,"146.56,51.58,0.04,0.05,22.13,60.11,0.0,0.09,0.49,7.18,0.52,5.34,0.39,0.08,1.83,3.7"
27-03-2021 16:49:27,"0.47,26.52,38.54,88.2,0.74,43.13,4.02,3.26,0.5,7.17,0.54,5.34,0.39,0.08,2.07,3.76"
27-03-2021 16:49:28,"1.37,0.08,15.21,209.77,0.72,2.92,6.92,32.14,0.49,7.28,0.35,5.34,0.35,0.14,2.14,3.69"
27-03-2021 16:49:31,"1.03,0.03,9.13,121.48,0.48,3.15,11.03,54.65,0.5,7.26,0.43,5.35,0.34,0.08,1.95,3.76"
27-03-2021 16:49:32,"0.9,0.02,0.12,0.9,0.6,3.29,0.02,0.22,0.5,7.19,0.43,5.35,0.33,0.03,1.97,3.72"
27-03-2021 16:49:34,"0.82,0.04,0.09,0.19,0.48,3.36,0.01,0.11,0.49,7.25,0.76,5.35,0.31,0.01,2.47,3.72"
